Year,Month,Crop_ID,Crop_Name,State_ID,State_Name,Rainfall,Temperature,Demand,Price_Per_Quintal,Season,Price_Category,Month_Name,Previous_Month_Price,Price_Change,Price_Change_Percent
2020,12,5,Sugarcane,11,West Bengal,23.96,11.98,Medium,3874.05,Winter,High,December,3031.49,842.5600000000004,27.79
2020,5,3,Maize,12,Punjab,68.35,35.16,High,2299.25,Summer,Medium,May,1939.21,360.03999999999996,18.57
2022,3,1,Rice,3,Kerala,35.49,32.02,Medium,3298.77,Summer,High,March,3629.99,-331.2199999999998,-9.12
2023,9,1,Rice,4,Tamil Nadu,254.44,26.36,Medium,2336.85,Monsoon,Medium,September,2713.35,-376.5,-13.88
2020,3,6,Pulses,2,Karnataka,42.68,39.83,Medium,4214.62,Summer,Very_High,March,3931.02,283.5999999999999,7.21
2021,10,8,Fruits,7,Rajasthan,79.37,21.8,Low,3586.37,Spring,High,October,4196.17,-609.8000000000002,-14.53
2020,6,4,Cotton,12,Punjab,214.07,30.67,Low,5054.45,Monsoon,Very_High,June,6550.8,-1496.3500000000004,-22.84
2024,6,3,Maize,6,Gujarat,292.82,38.43,Medium,1596.25,Monsoon,Low,June,1799.66,-203.41000000000008,-11.3
2021,7,1,Rice,9,Uttar Pradesh,344.63,29.24,High,2290.9,Monsoon,Medium,July,2373.12,-82.2199999999998,-3.46
2020,12,5,Sugarcane,4,Tamil Nadu,63.72,13.52,Medium,3539.32,Winter,High,December,3182.02,357.3000000000002,11.23
2023,10,4,Cotton,13,Haryana,122.27,20.77,Medium,3851.73,Spring,High,October,4372.46,-520.73,-11.91
2021,2,3,Maize,4,Tamil Nadu,50.73,16.84,Medium,2229.97,Winter,Medium,February,2675.44,-445.47000000000025,-16.65
2022,12,1,Rice,3,Kerala,35.51,12.47,High,3789.44,Winter,High,December,2551.42,1238.02,48.52
2021,6,8,Fruits,6,Gujarat,286.92,38.83,High,4047.7,Monsoon,Very_High,June,3379.46,668.2399999999998,19.77
2024,3,2,Wheat,8,Madhya Pradesh,64.18,38.59,Medium,2934.65,Summer,Medium,March,3010.63,-75.98000000000002,-2.52
2020,3,4,Cotton,11,West Bengal,68.33,28.26,Medium,5088.76,Summer,Very_High,March,5673.58,-584.8199999999997,-10.31
2021,1,1,Rice,5,Maharashtra,33.25,10.94,High,3623.82,Winter,High,January,2131.42,1492.4,70.02
2020,7,4,Cotton,11,West Bengal,366.71,27.52,Low,4221.72,Monsoon,Very_High,July,4645.75,-424.02999999999975,-9.13
2022,10,7,Vegetables,7,Rajasthan,77.01,22.86,Medium,1918.33,Spring,Low,October,2127.36,-209.0300000000002,-9.83
2024,9,2,Wheat,2,Karnataka,391.99,31.3,Medium,2689.26,Monsoon,Medium,September,2409.7,279.5600000000004,11.6
2024,1,3,Maize,3,Kerala,75.35,24.08,Medium,2451.82,Winter,Medium,January,2201.75,250.07000000000016,11.36
2020,9,7,Vegetables,8,Madhya Pradesh,197.09,26.01,Low,1994.21,Monsoon,Low,September,1817.88,176.32999999999993,9.7
2022,6,4,Cotton,10,Bihar,291.79,33.94,Medium,5334.26,Monsoon,Very_High,June,5519.77,-185.51000000000022,-3.36
2022,10,8,Fruits,8,Madhya Pradesh,136.1,26.67,Medium,3676.63,Spring,High,October,4095.53,-418.9000000000001,-10.23
2024,12,2,Wheat,9,Uttar Pradesh,113.52,21.09,Medium,3192.51,Winter,High,December,3420.42,-227.90999999999985,-6.66
2020,6,1,Rice,6,Gujarat,323.49,35.6,Medium,2236.3,Monsoon,Medium,June,3205.17,-968.8699999999999,-30.23
2020,1,8,Fruits,1,Andhra Pradesh,31.86,16.55,Medium,4552.63,Winter,Very_High,January,3814.75,737.8800000000001,19.34
2020,4,2,Wheat,13,Haryana,78.45,30.16,Medium,2604.29,Summer,Medium,April,3126.18,-521.8899999999999,-16.69
2023,3,1,Rice,8,Madhya Pradesh,78.73,32.0,High,3313.36,Summer,High,March,2472.72,840.6400000000003,34.0
2023,6,5,Sugarcane,9,Uttar Pradesh,311.76,36.78,Medium,3594.53,Monsoon,High,June,3814.12,-219.5899999999997,-5.76
2024,2,5,Sugarcane,4,Tamil Nadu,132.3,10.5,Medium,3219.11,Winter,High,February,2562.58,656.5300000000002,25.62
2024,9,7,Vegetables,11,West Bengal,250.88,24.13,Medium,1978.86,Monsoon,Low,September,2074.88,-96.02000000000021,-4.63
2023,11,8,Fruits,10,Bihar,23.96,22.87,High,4171.94,Spring,Very_High,November,4314.54,-142.60000000000036,-3.31
2022,8,6,Pulses,6,Gujarat,335.05,21.01,Medium,3352.71,Monsoon,High,August,3300.5,52.210000000000036,1.58
2020,9,8,Fruits,7,Rajasthan,338.86,30.56,Medium,3999.67,Monsoon,High,September,3503.74,495.9300000000003,14.15
2020,5,7,Vegetables,9,Uttar Pradesh,53.5,32.64,Medium,2415.98,Summer,Medium,May,2597.75,-181.76999999999998,-7.0
2022,7,3,Maize,11,West Bengal,254.21,26.02,Medium,1753.38,Monsoon,Low,July,1823.41,-70.02999999999997,-3.84
2020,2,6,Pulses,5,Maharashtra,116.43,21.35,Medium,3494.69,Winter,High,February,3598.55,-103.86000000000013,-2.89
2024,12,1,Rice,3,Kerala,34.09,23.06,Medium,2966.51,Winter,Medium,December,2241.93,724.5800000000004,32.32
2021,1,5,Sugarcane,2,Karnataka,120.67,10.01,Medium,3260.66,Winter,High,January,3267.43,-6.769999999999982,-0.21
2020,10,5,Sugarcane,12,Punjab,144.01,29.77,Low,3397.38,Spring,High,October,3429.38,-32.0,-0.93
2024,11,3,Maize,3,Kerala,33.67,26.97,Low,1491.48,Spring,Low,November,1620.38,-128.9000000000001,-7.95
2020,5,5,Sugarcane,4,Tamil Nadu,24.55,40.68,Low,3864.62,Summer,High,May,4497.26,-632.6400000000003,-14.07
2022,9,7,Vegetables,10,Bihar,328.09,31.35,High,2352.81,Monsoon,Medium,September,2113.69,239.1199999999999,11.31
2022,12,1,Rice,4,Tamil Nadu,29.99,16.94,Medium,3063.8,Winter,High,December,2126.66,937.1400000000003,44.07
2020,2,8,Fruits,9,Uttar Pradesh,44.32,17.34,Medium,4421.44,Winter,Very_High,February,4000.65,420.7899999999995,10.52
2024,6,5,Sugarcane,5,Maharashtra,178.7,35.88,Low,3535.91,Monsoon,High,June,3271.43,264.48,8.08
2024,7,8,Fruits,4,Tamil Nadu,337.24,24.83,Low,3860.03,Monsoon,High,July,4339.04,-479.00999999999976,-11.04
2020,9,1,Rice,13,Haryana,295.61,28.98,Medium,2522.6,Monsoon,Medium,September,2528.59,-5.9900000000002365,-0.24
2020,4,6,Pulses,13,Haryana,39.16,37.5,Low,3836.85,Summer,High,April,4451.43,-614.5800000000004,-13.81
2021,5,8,Fruits,9,Uttar Pradesh,26.34,36.54,Medium,4445.66,Summer,Very_High,May,3802.12,643.54,16.93
2021,12,8,Fruits,11,West Bengal,75.6,10.7,Low,3854.72,Winter,High,December,3980.64,-125.92000000000007,-3.16
2024,5,4,Cotton,12,Punjab,65.23,38.17,Medium,6470.85,Summer,Very_High,May,6759.69,-288.83999999999924,-4.27
2021,6,8,Fruits,5,Maharashtra,326.4,41.61,Low,3249.41,Monsoon,High,June,3435.13,-185.72000000000025,-5.41
2021,11,5,Sugarcane,11,West Bengal,72.77,26.41,Low,3085.97,Spring,High,November,3929.32,-843.3500000000004,-21.46
2024,4,4,Cotton,5,Maharashtra,50.06,40.04,Medium,5910.69,Summer,Very_High,April,4743.37,1167.3199999999997,24.61
2021,5,8,Fruits,4,Tamil Nadu,59.19,41.75,Medium,4631.43,Summer,Very_High,May,4278.03,353.40000000000055,8.26
2024,10,1,Rice,8,Madhya Pradesh,78.74,28.26,Medium,2403.57,Spring,Medium,October,1741.98,661.5900000000001,37.98
2020,10,4,Cotton,9,Uttar Pradesh,142.62,31.18,Medium,3609.47,Spring,High,October,3809.19,-199.72000000000025,-5.24
2020,10,5,Sugarcane,10,Bihar,61.87,26.94,High,3526.23,Spring,High,October,2553.44,972.79,38.1
2024,1,7,Vegetables,9,Uttar Pradesh,90.66,21.83,Low,1845.64,Winter,Low,January,2366.5,-520.8599999999999,-22.01
2022,9,6,Pulses,7,Rajasthan,178.19,24.95,Low,3211.77,Monsoon,High,September,3084.45,127.32000000000016,4.13
2021,6,2,Wheat,3,Kerala,291.65,38.14,Medium,3126.16,Monsoon,High,June,3023.19,102.9699999999998,3.41
2024,3,3,Maize,9,Uttar Pradesh,56.0,30.65,Medium,2357.11,Summer,Medium,March,2175.59,181.51999999999998,8.34
2024,3,1,Rice,2,Karnataka,57.5,29.83,Low,2793.0,Summer,Medium,March,3283.77,-490.77,-14.95
2024,3,2,Wheat,4,Tamil Nadu,58.38,33.14,Low,2788.49,Summer,Medium,March,2946.51,-158.02000000000044,-5.36
2023,5,1,Rice,12,Punjab,11.86,29.18,Low,3015.57,Summer,High,May,2845.25,170.32000000000016,5.99
2022,11,1,Rice,8,Madhya Pradesh,139.09,26.9,Medium,1884.66,Spring,Low,November,2255.84,-371.18000000000006,-16.45
2023,7,1,Rice,2,Karnataka,156.28,22.28,Medium,2518.96,Monsoon,Medium,July,2980.95,-461.9899999999998,-15.5
2021,5,5,Sugarcane,11,West Bengal,64.92,30.61,Medium,3552.44,Summer,High,May,3588.36,-35.92000000000007,-1.0
2023,6,4,Cotton,1,Andhra Pradesh,300.73,39.42,High,5963.75,Monsoon,Very_High,June,5393.46,570.29,10.57
2023,8,4,Cotton,2,Karnataka,214.97,26.42,Medium,5147.12,Monsoon,Very_High,August,4414.94,732.1800000000003,16.58
2023,2,2,Wheat,9,Uttar Pradesh,132.52,18.91,Low,2446.96,Winter,Medium,February,3245.15,-798.19,-24.6
2022,1,3,Maize,6,Gujarat,74.66,14.84,Medium,2157.98,Winter,Medium,January,1903.04,254.94000000000005,13.4
2023,2,7,Vegetables,9,Uttar Pradesh,95.05,17.69,Medium,2212.18,Winter,Medium,February,2032.89,179.28999999999974,8.82
2020,6,1,Rice,12,Punjab,172.28,38.57,High,2941.85,Monsoon,Medium,June,3290.36,-348.5100000000002,-10.59
2022,1,2,Wheat,4,Tamil Nadu,116.03,12.11,Medium,3314.94,Winter,High,January,3479.31,-164.3699999999999,-4.72
2024,9,6,Pulses,3,Kerala,361.26,29.59,Medium,3621.76,Monsoon,High,September,3746.1,-124.33999999999969,-3.32
2021,7,6,Pulses,13,Haryana,220.33,21.14,Low,3268.04,Monsoon,High,July,4337.25,-1069.21,-24.65
2022,11,8,Fruits,7,Rajasthan,51.76,31.31,Low,3372.02,Spring,High,November,3617.73,-245.71000000000004,-6.79
2020,2,3,Maize,5,Maharashtra,77.18,19.66,Low,1876.89,Winter,Low,February,1891.48,-14.589999999999918,-0.77
2022,8,5,Sugarcane,10,Bihar,328.54,24.6,Low,3128.04,Monsoon,High,August,3011.54,116.5,3.87
2023,6,8,Fruits,8,Madhya Pradesh,174.93,36.7,Medium,3921.72,Monsoon,High,June,3132.58,789.1399999999999,25.19
2022,1,3,Maize,4,Tamil Nadu,70.88,16.46,Medium,2393.58,Winter,Medium,January,1842.06,551.52,29.94
2023,8,4,Cotton,6,Gujarat,312.93,28.11,Medium,4022.32,Monsoon,Very_High,August,4582.52,-560.2000000000003,-12.22
2024,6,7,Vegetables,10,Bihar,304.37,29.3,Medium,2330.95,Monsoon,Medium,June,2288.1,42.84999999999991,1.87
2022,8,8,Fruits,10,Bihar,338.37,26.77,High,3828.82,Monsoon,High,August,3441.18,387.6400000000003,11.26
2022,2,6,Pulses,9,Uttar Pradesh,137.22,21.96,Medium,2981.74,Winter,Medium,February,4265.59,-1283.8500000000004,-30.1
2022,8,6,Pulses,3,Kerala,348.88,25.88,Low,3365.25,Monsoon,High,August,4712.65,-1347.3999999999996,-28.59
2020,10,4,Cotton,3,Kerala,37.22,26.56,Low,4364.14,Spring,Very_High,October,4154.04,210.10000000000036,5.06
2021,11,6,Pulses,3,Kerala,109.8,27.32,Medium,3453.62,Spring,High,November,3941.11,-487.49000000000024,-12.37
2021,10,3,Maize,2,Karnataka,132.5,29.87,Medium,1437.06,Spring,Low,October,1386.59,50.47000000000003,3.64
2024,4,6,Pulses,5,Maharashtra,95.6,37.07,Medium,3719.0,Summer,High,April,3482.92,236.07999999999993,6.78
2023,6,3,Maize,9,Uttar Pradesh,177.82,34.13,Medium,1751.95,Monsoon,Low,June,1634.55,117.40000000000009,7.18
2022,12,8,Fruits,12,Punjab,130.57,10.8,High,4227.34,Winter,Very_High,December,4280.1,-52.76000000000022,-1.23
2020,8,5,Sugarcane,4,Tamil Nadu,309.17,22.65,Medium,3782.45,Monsoon,High,August,3871.75,-89.30000000000018,-2.31
2024,2,6,Pulses,9,Uttar Pradesh,62.04,10.17,High,4272.71,Winter,Very_High,February,3908.21,364.5,9.33
2021,11,6,Pulses,2,Karnataka,94.09,25.91,High,3892.35,Spring,High,November,3364.8,527.5499999999997,15.68
2022,12,2,Wheat,1,Andhra Pradesh,118.48,17.18,High,3742.28,Winter,High,December,3179.25,563.0300000000002,17.71
2022,9,2,Wheat,4,Tamil Nadu,386.06,25.45,Medium,2808.59,Monsoon,Medium,September,3378.51,-569.9200000000001,-16.87
2024,4,2,Wheat,7,Rajasthan,63.8,38.17,Medium,2592.4,Summer,Medium,April,2317.07,275.3299999999999,11.88
2022,12,6,Pulses,7,Rajasthan,143.35,24.69,High,3385.73,Winter,High,December,3268.36,117.36999999999989,3.59
2022,6,6,Pulses,12,Punjab,285.04,32.15,Medium,3714.53,Monsoon,High,June,3773.24,-58.70999999999958,-1.56
2021,7,8,Fruits,1,Andhra Pradesh,221.07,28.74,Low,3720.15,Monsoon,High,July,4369.42,-649.27,-14.86
2020,12,1,Rice,7,Rajasthan,124.85,19.88,High,2493.28,Winter,Medium,December,2635.28,-142.0,-5.39
2023,5,6,Pulses,7,Rajasthan,17.37,31.19,Medium,3716.85,Summer,High,May,3259.11,457.7399999999998,14.04
2020,2,4,Cotton,12,Punjab,54.74,17.64,Medium,4749.99,Winter,Very_High,February,4075.91,674.0799999999999,16.54
2021,11,6,Pulses,8,Madhya Pradesh,119.03,29.43,Medium,3017.4,Spring,High,November,2983.74,33.66000000000031,1.13
2021,4,2,Wheat,7,Rajasthan,61.72,33.82,Medium,2211.0,Summer,Medium,April,2679.5,-468.5,-17.48
2022,12,3,Maize,3,Kerala,143.0,14.45,High,2149.8,Winter,Medium,December,1663.32,486.48000000000025,29.25
2021,2,4,Cotton,9,Uttar Pradesh,144.19,15.88,Medium,4449.79,Winter,Very_High,February,3890.09,559.6999999999998,14.39
2021,6,6,Pulses,7,Rajasthan,326.62,28.46,Low,2649.98,Monsoon,Medium,June,2937.95,-287.9699999999998,-9.8
2020,7,2,Wheat,12,Punjab,231.56,23.59,Low,2588.16,Monsoon,Medium,July,2667.04,-78.88000000000011,-2.96
2021,2,5,Sugarcane,8,Madhya Pradesh,115.72,19.63,High,3287.87,Winter,High,February,3181.03,106.83999999999969,3.36
2020,8,4,Cotton,13,Haryana,315.93,27.99,Medium,4473.84,Monsoon,Very_High,August,4621.43,-147.59000000000015,-3.19
2021,2,4,Cotton,1,Andhra Pradesh,137.67,19.47,Low,3990.62,Winter,High,February,4450.63,-460.0100000000002,-10.34
2020,6,7,Vegetables,12,Punjab,338.79,39.25,Medium,2589.26,Monsoon,Medium,June,2585.41,3.850000000000364,0.15
2024,3,5,Sugarcane,11,West Bengal,58.17,34.87,Medium,3326.09,Summer,High,March,4013.84,-687.75,-17.13
2021,3,8,Fruits,9,Uttar Pradesh,13.94,28.41,Medium,4414.66,Summer,Very_High,March,3133.46,1281.1999999999998,40.89
2020,3,4,Cotton,3,Kerala,71.63,30.97,Medium,5256.2,Summer,Very_High,March,6452.97,-1196.7700000000004,-18.55
2024,2,6,Pulses,7,Rajasthan,68.62,13.01,Medium,3717.04,Winter,High,February,3318.83,398.21000000000004,12.0
2020,11,3,Maize,3,Kerala,112.58,24.28,Low,1417.68,Spring,Low,November,1454.01,-36.32999999999993,-2.5
2021,10,3,Maize,7,Rajasthan,109.03,25.6,Medium,1394.46,Spring,Low,October,1379.61,14.850000000000136,1.08
2021,5,5,Sugarcane,3,Kerala,37.47,39.15,Low,3850.73,Summer,High,May,3775.77,74.96000000000004,1.99
2021,8,8,Fruits,2,Karnataka,319.19,26.21,Medium,3733.13,Monsoon,High,August,4175.75,-442.6199999999999,-10.6
2020,2,7,Vegetables,4,Tamil Nadu,41.35,13.55,Medium,2400.5,Winter,Medium,February,2235.97,164.5300000000002,7.36
2024,4,7,Vegetables,13,Haryana,85.85,28.48,Medium,2355.79,Summer,Medium,April,2476.25,-120.46000000000004,-4.86
2023,11,5,Sugarcane,3,Kerala,32.9,21.51,High,4313.61,Spring,Very_High,November,4558.72,-245.11000000000058,-5.38
2021,12,4,Cotton,7,Rajasthan,130.55,24.71,Medium,3658.9,Winter,High,December,4208.05,-549.1500000000001,-13.05
2024,1,6,Pulses,10,Bihar,114.03,13.34,Low,3502.41,Winter,High,January,3943.81,-441.4000000000001,-11.19
2024,7,3,Maize,4,Tamil Nadu,265.08,24.83,Low,1617.93,Monsoon,Low,July,1429.82,188.11000000000013,13.16
2023,1,3,Maize,12,Punjab,79.9,17.23,Medium,2183.88,Winter,Medium,January,2188.5,-4.619999999999891,-0.21
2023,9,1,Rice,1,Andhra Pradesh,176.54,25.86,Medium,2354.08,Monsoon,Medium,September,2980.66,-626.5799999999999,-21.02
2021,10,4,Cotton,4,Tamil Nadu,146.38,27.38,Low,3363.31,Spring,High,October,4094.94,-731.6300000000001,-17.87
2022,4,5,Sugarcane,12,Punjab,38.63,39.63,High,4340.13,Summer,Very_High,April,3373.23,966.9000000000001,28.66
2023,11,5,Sugarcane,11,West Bengal,147.02,22.67,High,3352.61,Spring,High,November,3452.19,-99.57999999999993,-2.88
2022,10,6,Pulses,10,Bihar,29.81,26.43,Medium,4016.09,Spring,Very_High,October,3714.81,301.2800000000002,8.11
2020,2,4,Cotton,1,Andhra Pradesh,96.41,22.61,Low,3758.81,Winter,High,February,4567.38,-808.5700000000002,-17.7
2023,5,8,Fruits,13,Haryana,25.69,28.41,Medium,3677.88,Summer,High,May,3925.08,-247.19999999999982,-6.3
2022,2,5,Sugarcane,10,Bihar,109.79,19.86,Medium,2822.91,Winter,Medium,February,3501.84,-678.9300000000003,-19.39
2022,3,1,Rice,5,Maharashtra,76.37,38.96,Medium,2923.38,Summer,Medium,March,2915.3,8.079999999999927,0.28
2020,6,6,Pulses,4,Tamil Nadu,169.63,35.85,Low,3434.7,Monsoon,High,June,4255.11,-820.4099999999999,-19.28
2024,11,5,Sugarcane,6,Gujarat,70.85,24.65,Low,2568.21,Spring,Medium,November,3112.34,-544.1300000000001,-17.48
2020,1,3,Maize,13,Haryana,27.92,20.52,Medium,2125.87,Winter,Medium,January,2125.87,0.0,0.0
2021,11,1,Rice,3,Kerala,80.66,30.77,High,2592.92,Spring,Medium,November,2217.82,375.0999999999999,16.91
2023,11,8,Fruits,1,Andhra Pradesh,26.29,22.05,Medium,4900.3,Spring,Very_High,November,4104.51,795.79,19.39
2021,12,5,Sugarcane,3,Kerala,114.48,20.63,Low,3098.42,Winter,High,December,2837.91,260.5100000000002,9.18
2024,12,6,Pulses,13,Haryana,130.6,12.06,High,4049.96,Winter,Very_High,December,4374.42,-324.46000000000004,-7.42
2020,3,3,Maize,1,Andhra Pradesh,40.96,38.26,High,2856.05,Summer,Medium,March,2645.67,210.3800000000001,7.95
2023,2,4,Cotton,7,Rajasthan,99.8,20.01,Medium,3916.48,Winter,High,February,3395.37,521.1100000000001,15.35
2023,9,4,Cotton,13,Haryana,297.98,30.25,Low,4397.78,Monsoon,Very_High,September,5201.33,-803.5500000000002,-15.45
2020,12,6,Pulses,6,Gujarat,100.93,14.73,Low,3331.69,Winter,High,December,4138.62,-806.9299999999998,-19.5
2021,4,5,Sugarcane,5,Maharashtra,65.41,39.05,Medium,3659.51,Summer,High,April,3507.98,151.5300000000002,4.32
2020,7,2,Wheat,2,Karnataka,355.53,24.57,High,3146.92,Monsoon,High,July,2592.61,554.31,21.38
2021,6,3,Maize,8,Madhya Pradesh,274.31,28.85,High,1737.04,Monsoon,Low,June,1459.53,277.51,19.01
2024,11,1,Rice,7,Rajasthan,91.72,28.44,High,2164.07,Spring,Medium,November,1946.15,217.92000000000007,11.2
2022,12,5,Sugarcane,9,Uttar Pradesh,146.68,19.46,High,3133.56,Winter,High,December,2867.69,265.8699999999999,9.27
2023,5,4,Cotton,5,Maharashtra,90.87,40.0,Medium,5654.46,Summer,Very_High,May,6225.08,-570.6199999999999,-9.17
2022,2,6,Pulses,3,Kerala,104.77,13.5,High,4272.73,Winter,Very_High,February,4070.41,202.3199999999997,4.97
2022,7,7,Vegetables,2,Karnataka,327.15,31.97,High,2519.31,Monsoon,Medium,July,2156.81,362.5,16.81
2023,5,3,Maize,1,Andhra Pradesh,70.29,39.84,Low,2126.27,Summer,Medium,May,2563.14,-436.8699999999999,-17.04
2020,9,2,Wheat,3,Kerala,279.36,25.17,Medium,3276.92,Monsoon,High,September,3431.03,-154.11000000000013,-4.49
2021,12,8,Fruits,13,Haryana,128.62,18.67,High,4586.24,Winter,Very_High,December,3738.74,847.5,22.67
2022,1,4,Cotton,4,Tamil Nadu,77.54,15.38,Medium,4784.72,Winter,Very_High,January,5150.91,-366.1899999999996,-7.11
2022,10,6,Pulses,13,Haryana,88.25,23.79,Low,3334.48,Spring,High,October,3975.03,-640.5500000000002,-16.11
2021,12,2,Wheat,5,Maharashtra,114.84,19.03,High,3465.83,Winter,High,December,2810.77,655.06,23.31
2021,10,6,Pulses,3,Kerala,57.42,22.89,Medium,3941.11,Spring,High,October,4497.22,-556.1100000000001,-12.37
2023,7,1,Rice,11,West Bengal,218.29,30.9,Low,1981.73,Monsoon,Low,July,2912.63,-930.9000000000001,-31.96
2021,12,7,Vegetables,8,Madhya Pradesh,112.01,21.02,Medium,1641.81,Winter,Low,December,1863.11,-221.29999999999995,-11.88
2023,8,8,Fruits,4,Tamil Nadu,298.21,28.35,Medium,4230.45,Monsoon,Very_High,August,3855.66,374.78999999999996,9.72
2024,5,2,Wheat,4,Tamil Nadu,91.63,37.56,Medium,2981.26,Summer,Medium,May,2773.86,207.4000000000001,7.48
2023,10,4,Cotton,2,Karnataka,97.31,29.15,Medium,4323.13,Spring,Very_High,October,4429.47,-106.34000000000015,-2.4
2021,6,5,Sugarcane,2,Karnataka,220.65,35.9,Medium,3453.96,Monsoon,High,June,3794.33,-340.3699999999999,-8.97
2022,11,2,Wheat,9,Uttar Pradesh,92.55,26.39,High,3101.7,Spring,High,November,3727.01,-625.3100000000004,-16.78
2024,3,6,Pulses,6,Gujarat,54.0,38.95,High,4418.56,Summer,Very_High,March,4002.08,416.4800000000005,10.41
2020,12,6,Pulses,8,Madhya Pradesh,112.69,14.1,Medium,3363.11,Winter,High,December,3475.05,-111.94000000000005,-3.22
2022,3,7,Vegetables,4,Tamil Nadu,68.52,30.25,Medium,2340.94,Summer,Medium,March,1983.65,357.28999999999996,18.01
2020,7,5,Sugarcane,12,Punjab,333.48,24.93,Medium,3349.39,Monsoon,High,July,3784.21,-434.82000000000016,-11.49
2020,7,7,Vegetables,7,Rajasthan,159.81,31.86,Medium,2370.67,Monsoon,Medium,July,2301.82,68.84999999999991,2.99
2024,6,8,Fruits,2,Karnataka,283.52,38.49,Low,3435.71,Monsoon,High,June,4755.72,-1320.0100000000002,-27.76
2024,10,7,Vegetables,6,Gujarat,72.96,28.65,High,1998.25,Spring,Low,October,1947.21,51.039999999999964,2.62
2024,9,5,Sugarcane,5,Maharashtra,211.26,24.35,Low,3618.01,Monsoon,High,September,4029.25,-411.2399999999998,-10.21
2022,11,8,Fruits,11,West Bengal,138.71,22.67,Medium,3920.01,Spring,High,November,3866.26,53.75,1.39
2024,2,3,Maize,4,Tamil Nadu,89.26,17.28,Low,2180.11,Winter,Medium,February,2402.19,-222.07999999999993,-9.24
2020,7,7,Vegetables,2,Karnataka,255.92,23.69,High,2889.67,Monsoon,Medium,July,2522.69,366.98,14.55
2022,1,4,Cotton,12,Punjab,115.32,10.34,Low,3988.73,Winter,High,January,4343.21,-354.48,-8.16
2024,6,7,Vegetables,12,Punjab,268.33,31.54,Medium,2412.84,Monsoon,Medium,June,2665.0,-252.15999999999985,-9.46
2022,8,7,Vegetables,3,Kerala,163.6,30.73,Medium,2595.15,Monsoon,Medium,August,2491.91,103.24000000000024,4.14
2022,9,2,Wheat,5,Maharashtra,152.99,21.33,Low,3084.29,Monsoon,High,September,3294.19,-209.9000000000001,-6.37
2021,3,3,Maize,13,Haryana,86.07,29.23,Medium,2272.25,Summer,Medium,March,2236.44,35.809999999999945,1.6
2023,12,4,Cotton,2,Karnataka,135.53,23.44,Low,3354.76,Winter,High,December,4367.39,-1012.6300000000001,-23.19
2023,4,7,Vegetables,13,Haryana,26.0,33.87,High,2776.74,Summer,Medium,April,2697.99,78.75,2.92
2021,7,8,Fruits,12,Punjab,175.33,25.61,Medium,4382.9,Monsoon,Very_High,July,4049.73,333.1699999999996,8.23
2024,7,4,Cotton,5,Maharashtra,357.74,27.66,High,5227.82,Monsoon,Very_High,July,5247.29,-19.470000000000255,-0.37
2022,3,3,Maize,12,Punjab,16.19,36.24,Low,2172.4,Summer,Medium,March,2806.87,-634.4699999999998,-22.6
2022,1,5,Sugarcane,9,Uttar Pradesh,40.11,15.44,Medium,3089.08,Winter,High,January,3020.9,68.17999999999984,2.26
2022,7,2,Wheat,12,Punjab,244.13,23.95,High,2994.64,Monsoon,Medium,July,3246.9,-252.26000000000022,-7.77
2024,4,1,Rice,13,Haryana,97.74,40.34,Medium,3033.17,Summer,High,April,3161.61,-128.44000000000005,-4.06
2021,1,1,Rice,12,Punjab,149.55,14.48,Low,2594.9,Winter,Medium,January,2786.6,-191.69999999999982,-6.88
2020,11,4,Cotton,3,Kerala,122.56,22.8,Medium,4202.69,Spring,Very_High,November,4237.83,-35.14000000000033,-0.83
2020,12,4,Cotton,10,Bihar,140.88,17.26,Low,3369.47,Winter,High,December,4533.34,-1163.8700000000003,-25.67
2021,12,8,Fruits,8,Madhya Pradesh,73.46,15.27,Medium,3935.56,Winter,High,December,3433.9,501.65999999999985,14.61
